"DATETIME","TEMPERATURE","TOTALDEMAND","FORECASTDEMAND","error","extreme_flag","extreme_type","year"
2010-01-01,23.1,8038,7999.11,38.8900000000003,FALSE,"Normal","2010"
2010-01-01 00:30:00,22.9,7809.31,7596.21,213.1,FALSE,"Normal","2010"
2010-01-01 01:00:00,22.6,7483.69,7380.7,102.99,FALSE,"Normal","2010"
2010-01-01 01:30:00,22.5,7117.23,7022.05,95.1799999999994,FALSE,"Normal","2010"
2010-01-01 02:00:00,22.5,6812.03,6682.92,129.11,FALSE,"Normal","2010"
2010-01-01 02:30:00,22.4,6544.33,6381.27,163.059999999999,FALSE,"Normal","2010"
2010-01-01 03:00:00,22.3,6377.32,6213.33,163.99,FALSE,"Normal","2010"
2010-01-01 03:30:00,22.3,6282.85,6203.95,78.9000000000005,FALSE,"Normal","2010"
2010-01-01 04:00:00,22.1,6211.49,6161.87,49.6199999999999,FALSE,"Normal","2010"
2010-01-01 04:30:00,22.2,6248.31,6101.96,146.35,FALSE,"Normal","2010"
2010-01-01 05:00:00,22.2,6198.61,6072.26,126.349999999999,FALSE,"Normal","2010"
2010-01-01 05:30:00,22.3,6237.35,6080.86,156.490000000001,FALSE,"Normal","2010"
2010-01-01 06:00:00,22.5,6370.48,6124.25,246.23,FALSE,"Normal","2010"
2010-01-01 06:30:00,23.2,6506.42,6385.84,120.58,FALSE,"Normal","2010"
2010-01-01 07:00:00,23.3,6738.75,6592.32,146.43,FALSE,"Normal","2010"
2010-01-01 07:30:00,23.8,6980.41,6792.01,188.4,FALSE,"Normal","2010"
2010-01-01 08:00:00,24.5,7213.33,7051.39,161.94,FALSE,"Normal","2010"
2010-01-01 08:30:00,24.6,7515.6,7486.26,29.3400000000001,FALSE,"Normal","2010"
2010-01-01 09:00:00,25.3,7761.46,7758.09,3.36999999999989,FALSE,"Normal","2010"
2010-01-01 09:30:00,24.6,7915.54,7978.66,-63.1199999999999,FALSE,"Normal","2010"
2010-01-01 10:00:00,24.5,8067.16,8175.18,-108.02,FALSE,"Normal","2010"
2010-01-01 10:30:00,25.2,8123.31,8322,-198.69,FALSE,"Normal","2010"
2010-01-01 11:00:00,25.4,8195.51,8450.72,-255.209999999999,FALSE,"Normal","2010"
2010-01-01 11:30:00,25.6,8221.36,8247.46,-26.0999999999985,FALSE,"Normal","2010"
2010-01-01 12:00:00,27,8278.09,8279.9,-1.80999999999949,FALSE,"Normal","2010"
2010-01-01 12:30:00,27.4,8361.58,8342.2,19.3799999999992,FALSE,"Normal","2010"
2010-01-01 13:00:00,28.1,8337.92,8406.35,-68.4300000000003,FALSE,"Normal","2010"
2010-01-01 13:30:00,28.6,8421.08,8424.02,-2.94000000000051,FALSE,"Normal","2010"
2010-01-01 14:00:00,28.4,8477.34,8521.1,-43.7600000000002,FALSE,"Normal","2010"
2010-01-01 14:30:00,28.8,8501.39,8603.79,-102.400000000001,FALSE,"Normal","2010"
2010-01-01 15:00:00,28.2,8557.94,8683.61,-125.67,FALSE,"Normal","2010"
2010-01-01 15:30:00,28.6,8603.11,8741.83,-138.719999999999,FALSE,"Normal","2010"
2010-01-01 16:00:00,28.8,8715.69,8789.12,-73.4300000000003,FALSE,"Normal","2010"
2010-01-01 16:30:00,28.5,8791.61,8822.9,-31.2899999999991,FALSE,"Normal","2010"
2010-01-01 17:00:00,28.3,8883.98,8828.45,55.5299999999988,FALSE,"Normal","2010"
2010-01-01 17:30:00,27.9,8835.92,8744.07,91.8500000000004,FALSE,"Normal","2010"
2010-01-01 18:00:00,27.3,8765.46,8649.99,115.469999999999,FALSE,"Normal","2010"
2010-01-01 18:30:00,26.8,8640.56,8521.46,119.1,FALSE,"Normal","2010"
2010-01-01 19:00:00,26.5,8544.55,8401.48,143.07,FALSE,"Normal","2010"
2010-01-01 19:30:00,26.2,8562.12,8375.25,186.870000000001,FALSE,"Normal","2010"
2010-01-01 20:00:00,25.9,8635.78,8421.63,214.150000000001,FALSE,"Normal","2010"
2010-01-01 20:30:00,25.7,8573.05,8453.55,119.5,FALSE,"Normal","2010"
2010-01-01 21:00:00,25.5,8333.54,8241.06,92.4800000000014,FALSE,"Normal","2010"
2010-01-01 21:30:00,25.2,8343.8,8177.73,166.07,FALSE,"Normal","2010"
2010-01-01 22:00:00,25.1,8295.59,7936.82,358.77,FALSE,"Normal","2010"
2010-01-01 22:30:00,24.9,8210.54,8023.06,187.48,FALSE,"Normal","2010"
2010-01-01 23:00:00,24.7,8041.77,8090.9,-49.1299999999992,FALSE,"Normal","2010"
2010-01-01 23:30:00,24.6,7782.68,7803.85,-21.1700000000001,FALSE,"Normal","2010"
2010-01-02,24,7574.85,7427.88,146.97,FALSE,"Normal","2010"
2010-01-02 00:30:00,24.3,7343.3,7224.98,118.320000000001,FALSE,"Normal","2010"
2010-01-02 01:00:00,24.2,7099.73,6969.69,130.04,FALSE,"Normal","2010"
2010-01-02 01:30:00,24.2,6779.8,6843.15,-63.3499999999995,FALSE,"Normal","2010"
2010-01-02 02:00:00,24.1,6497.47,6514.63,-17.1599999999999,FALSE,"Normal","2010"
2010-01-02 02:30:00,23.9,6347.69,6257.37,90.3199999999997,FALSE,"Normal","2010"
2010-01-02 03:00:00,23.6,6223.64,6099.95,123.690000000001,FALSE,"Normal","2010"
2010-01-02 03:30:00,23.5,6182.07,6012.77,169.299999999999,FALSE,"Normal","2010"
2010-01-02 04:00:00,23.3,6140.82,5945.8,195.02,FALSE,"Normal","2010"
2010-01-02 04:30:00,22.9,6224.48,6127.8,96.6799999999994,FALSE,"Normal","2010"
2010-01-02 05:00:00,22.7,6260,6141.81,118.19,FALSE,"Normal","2010"
2010-01-02 05:30:00,22.4,6336.2,6190.55,145.65,FALSE,"Normal","2010"
2010-01-02 06:00:00,23.1,6470.82,6263.07,207.75,FALSE,"Normal","2010"
2010-01-02 06:30:00,24.3,6679.67,6501.3,178.37,FALSE,"Normal","2010"
2010-01-02 07:00:00,24.9,7032.62,7042.01,-9.39000000000033,FALSE,"Normal","2010"
2010-01-02 07:30:00,25.5,7394.7,7431.9,-37.1999999999998,FALSE,"Normal","2010"
2010-01-02 08:00:00,26.6,7788.18,7796.29,-8.10999999999967,FALSE,"Normal","2010"
2010-01-02 08:30:00,26.9,8219.48,8165.04,54.4399999999996,FALSE,"Normal","2010"
2010-01-02 09:00:00,27.5,8344.2,8471.24,-127.039999999999,FALSE,"Normal","2010"
2010-01-02 09:30:00,28,8572.63,8668.54,-95.9100000000017,FALSE,"Normal","2010"
2010-01-02 10:00:00,28.8,8698.38,8788.71,-90.3299999999999,FALSE,"Normal","2010"
2010-01-02 10:30:00,28.9,8924.21,8838.4,85.8099999999995,FALSE,"Normal","2010"
2010-01-02 11:00:00,29.4,9018.29,8884.84,133.450000000001,FALSE,"Normal","2010"
2010-01-02 11:30:00,26.7,9090.32,8890.7,199.619999999999,FALSE,"Normal","2010"
2010-01-02 12:00:00,23,9028.7,8900.32,128.380000000001,FALSE,"Normal","2010"
2010-01-02 12:30:00,22.5,8940.66,8890.52,50.1399999999994,FALSE,"Normal","2010"
2010-01-02 13:00:00,24.7,8792.66,8929.42,-136.76,FALSE,"Normal","2010"
2010-01-02 13:30:00,26.3,8823.5,8853.01,-29.5100000000002,FALSE,"Normal","2010"
2010-01-02 14:00:00,27,8908.07,8942.07,-34,FALSE,"Normal","2010"
2010-01-02 14:30:00,27.3,8929.36,8727.02,202.34,FALSE,"Normal","2010"
2010-01-02 15:00:00,27.4,9017.31,8926.57,90.7399999999998,FALSE,"Normal","2010"
2010-01-02 15:30:00,28.3,9147.54,8963.78,183.76,FALSE,"Normal","2010"
2010-01-02 16:00:00,25.4,9282.8,9047.68,235.119999999999,FALSE,"Normal","2010"
2010-01-02 16:30:00,24,9294.07,9196.87,97.1999999999989,FALSE,"Normal","2010"
2010-01-02 17:00:00,23.4,9263.27,9181.35,81.9200000000001,FALSE,"Normal","2010"
2010-01-02 17:30:00,24.2,9136.62,9057.73,78.8900000000012,FALSE,"Normal","2010"
2010-01-02 18:00:00,24.7,9039.32,8927.79,111.529999999999,FALSE,"Normal","2010"
2010-01-02 18:30:00,24.7,8929.77,8736.96,192.810000000001,FALSE,"Normal","2010"
2010-01-02 19:00:00,24.1,8711.58,8647.61,63.9699999999993,FALSE,"Normal","2010"
2010-01-02 19:30:00,23.4,8632.31,8479.68,152.629999999999,FALSE,"Normal","2010"
2010-01-02 20:00:00,22.5,8714.63,8515.86,198.769999999999,FALSE,"Normal","2010"
2010-01-02 20:30:00,22.6,8637.4,8404.97,232.43,FALSE,"Normal","2010"
2010-01-02 21:00:00,22.7,8429.31,8368.03,61.2799999999988,FALSE,"Normal","2010"
2010-01-02 21:30:00,22.9,8386.9,8241.53,145.369999999999,FALSE,"Normal","2010"
2010-01-02 22:00:00,22.9,8223.8,8070.55,153.249999999999,FALSE,"Normal","2010"
2010-01-02 22:30:00,22.7,8056.14,7980.98,75.1600000000008,FALSE,"Normal","2010"
2010-01-02 23:00:00,22.3,7774.04,7734.4,39.6400000000003,FALSE,"Normal","2010"
2010-01-02 23:30:00,22.2,7494.76,7514.99,-20.2299999999996,FALSE,"Normal","2010"
2010-01-03,21.5,7284.1,7324.27,-40.1700000000001,FALSE,"Normal","2010"
2010-01-03 00:30:00,20.6,7053.93,7140.82,-86.8899999999994,FALSE,"Normal","2010"
2010-01-03 01:00:00,20,6820.07,6918.88,-98.8100000000004,FALSE,"Normal","2010"
2010-01-03 01:30:00,19.8,6537.47,6633.87,-96.3999999999996,FALSE,"Normal","2010"
2010-01-03 02:00:00,19.5,6362.67,6397.03,-34.3599999999997,FALSE,"Normal","2010"
2010-01-03 02:30:00,19.3,6178.57,6214.1,-35.5300000000007,FALSE,"Normal","2010"
2010-01-03 03:00:00,18.8,6088.35,6109.29,-20.9399999999996,FALSE,"Normal","2010"
2010-01-03 03:30:00,19,6077.74,6033.52,44.2199999999993,FALSE,"Normal","2010"
2010-01-03 04:00:00,19.3,6059.53,6026.67,32.8599999999997,FALSE,"Normal","2010"
2010-01-03 04:30:00,19.4,6101.68,6060.73,40.9500000000007,FALSE,"Normal","2010"
2010-01-03 05:00:00,19.5,6111.6,6081.58,30.0200000000004,FALSE,"Normal","2010"
2010-01-03 05:30:00,19.8,6173.45,6090.33,83.1199999999999,FALSE,"Normal","2010"
2010-01-03 06:00:00,19.8,6289.99,6161.2,128.79,FALSE,"Normal","2010"
2010-01-03 06:30:00,20,6486.85,6342.18,144.67,FALSE,"Normal","2010"
2010-01-03 07:00:00,19.8,6741.22,6557.7,183.52,FALSE,"Normal","2010"
2010-01-03 07:30:00,19.8,7067.4,7092.96,-25.5600000000004,FALSE,"Normal","2010"
2010-01-03 08:00:00,19.3,7372.19,7440.98,-68.79,FALSE,"Normal","2010"
2010-01-03 08:30:00,18.6,7654.43,7803.19,-148.759999999999,FALSE,"Normal","2010"
2010-01-03 09:00:00,18.7,7872.77,7930.63,-57.8599999999997,FALSE,"Normal","2010"
2010-01-03 09:30:00,18.8,8080.89,8161.55,-80.6599999999999,FALSE,"Normal","2010"
2010-01-03 10:00:00,18.7,8170.53,8293.91,-123.38,FALSE,"Normal","2010"
2010-01-03 10:30:00,18.7,8219.42,8197.17,22.25,FALSE,"Normal","2010"
2010-01-03 11:00:00,18.3,8247.61,8201.41,46.2000000000007,FALSE,"Normal","2010"
2010-01-03 11:30:00,18.6,8210.11,8196.2,13.9099999999999,FALSE,"Normal","2010"
2010-01-03 12:00:00,19,8190.92,8157.58,33.3400000000001,FALSE,"Normal","2010"
2010-01-03 12:30:00,19.4,8167.87,8099.67,68.1999999999998,FALSE,"Normal","2010"
2010-01-03 13:00:00,20.6,8085.82,8080.04,5.77999999999975,FALSE,"Normal","2010"
2010-01-03 13:30:00,20.8,8006.24,8048.18,-41.9400000000005,FALSE,"Normal","2010"
2010-01-03 14:00:00,20.2,7954.82,7985.13,-30.3100000000004,FALSE,"Normal","2010"
2010-01-03 14:30:00,20.2,7958.57,7956.81,1.75999999999931,FALSE,"Normal","2010"
2010-01-03 15:00:00,20.3,7953.7,7980.16,-26.46,FALSE,"Normal","2010"
2010-01-03 15:30:00,20.2,7925.27,7975.05,-49.7799999999997,FALSE,"Normal","2010"
2010-01-03 16:00:00,19.2,7902.04,7933.09,-31.0500000000002,FALSE,"Normal","2010"
2010-01-03 16:30:00,19.7,7867.11,7913.97,-46.8600000000006,FALSE,"Normal","2010"
2010-01-03 17:00:00,19.5,7941.71,7934.12,7.59000000000015,FALSE,"Normal","2010"
2010-01-03 17:30:00,19.6,7980.47,7959.85,20.6199999999999,FALSE,"Normal","2010"
2010-01-03 18:00:00,19.8,7961.48,7970.09,-8.61000000000058,FALSE,"Normal","2010"
2010-01-03 18:30:00,19.6,7916.13,7939.08,-22.9499999999998,FALSE,"Normal","2010"
2010-01-03 19:00:00,19.7,7878.88,7926.3,-47.4200000000001,FALSE,"Normal","2010"
2010-01-03 19:30:00,19.7,7933.04,7996.48,-63.4399999999996,FALSE,"Normal","2010"
2010-01-03 20:00:00,19.5,7995.93,8056.84,-60.9099999999999,FALSE,"Normal","2010"
2010-01-03 20:30:00,19,7832.08,7967.62,-135.54,FALSE,"Normal","2010"
2010-01-03 21:00:00,19,7642.16,7775.05,-132.89,FALSE,"Normal","2010"
2010-01-03 21:30:00,19.2,7596.42,7713.44,-117.02,FALSE,"Normal","2010"
2010-01-03 22:00:00,19.2,7528.43,7569.87,-41.4399999999996,FALSE,"Normal","2010"
2010-01-03 22:30:00,18.8,7445.23,7533.74,-88.5100000000002,FALSE,"Normal","2010"
2010-01-03 23:00:00,18.5,7226.84,7347.99,-121.15,FALSE,"Normal","2010"
2010-01-03 23:30:00,17.9,7041.45,7206.81,-165.360000000001,FALSE,"Normal","2010"
2010-01-04,17.9,6917.57,7069.7,-152.13,FALSE,"Normal","2010"
2010-01-04 00:30:00,18,6813.43,7005.39,-191.96,FALSE,"Normal","2010"
2010-01-04 01:00:00,18.1,6633.42,6820.08,-186.66,FALSE,"Normal","2010"
2010-01-04 01:30:00,18.1,6424.02,6461.19,-37.1699999999992,FALSE,"Normal","2010"
2010-01-04 02:00:00,18,6218.66,6289.53,-70.8699999999999,FALSE,"Normal","2010"
2010-01-04 02:30:00,18.1,6106.83,6130.02,-23.1900000000005,FALSE,"Normal","2010"
2010-01-04 03:00:00,18.1,6067.46,6052.16,15.3000000000002,FALSE,"Normal","2010"
2010-01-04 03:30:00,18.3,6083.12,6068.3,14.8199999999997,FALSE,"Normal","2010"
2010-01-04 04:00:00,18.2,6153.59,6104.49,49.1000000000004,FALSE,"Normal","2010"
2010-01-04 04:30:00,18.4,6317.88,6300.13,17.75,FALSE,"Normal","2010"
2010-01-04 05:00:00,18.7,6522.17,6483.19,38.9800000000005,FALSE,"Normal","2010"
2010-01-04 05:30:00,18.8,6855.21,6842.02,13.1899999999996,FALSE,"Normal","2010"
2010-01-04 06:00:00,18.9,7256.79,7317.43,-60.6400000000003,FALSE,"Normal","2010"
2010-01-04 06:30:00,19.7,7646.81,7783.83,-137.02,FALSE,"Normal","2010"
2010-01-04 07:00:00,20.4,8040.24,8310.08,-269.84,FALSE,"Normal","2010"
2010-01-04 07:30:00,20.7,8360.91,8525.21,-164.299999999999,FALSE,"Normal","2010"
2010-01-04 08:00:00,21,8689.94,8880.25,-190.309999999999,FALSE,"Normal","2010"
2010-01-04 08:30:00,20.6,9017.18,9077.41,-60.2299999999996,FALSE,"Normal","2010"
2010-01-04 09:00:00,22.4,9174.86,9295.94,-121.08,FALSE,"Normal","2010"
2010-01-04 09:30:00,21.6,9295.43,9486.2,-190.77,FALSE,"Normal","2010"
2010-01-04 10:00:00,22.9,9415.46,9437.08,-21.6200000000008,FALSE,"Normal","2010"
2010-01-04 10:30:00,22.6,9421.38,9545.92,-124.540000000001,FALSE,"Normal","2010"
2010-01-04 11:00:00,22.6,9468.92,9608.79,-139.870000000001,FALSE,"Normal","2010"
2010-01-04 11:30:00,22.4,9460.93,9638.88,-177.949999999999,FALSE,"Normal","2010"
2010-01-04 12:00:00,22.2,9378.86,9489.15,-110.289999999999,FALSE,"Normal","2010"
2010-01-04 12:30:00,22.1,9349.24,9524.9,-175.66,FALSE,"Normal","2010"
2010-01-04 13:00:00,21.9,9329.34,9546.84,-217.5,FALSE,"Normal","2010"
2010-01-04 13:30:00,22,9362.77,9337.29,25.4799999999996,FALSE,"Normal","2010"
2010-01-04 14:00:00,22.6,9319.96,9330.49,-10.5300000000007,FALSE,"Normal","2010"
2010-01-04 14:30:00,23.4,9329.26,9299.11,30.1499999999996,FALSE,"Normal","2010"
2010-01-04 15:00:00,23.8,9324.71,9334.79,-10.0800000000017,FALSE,"Normal","2010"
2010-01-04 15:30:00,23.9,9394.41,9426.54,-32.130000000001,FALSE,"Normal","2010"
2010-01-04 16:00:00,23.6,9452.31,9521.21,-68.8999999999996,FALSE,"Normal","2010"
2010-01-04 16:30:00,23.4,9424.83,9435.13,-10.2999999999993,FALSE,"Normal","2010"
2010-01-04 17:00:00,23,9334.77,9341.36,-6.59000000000015,FALSE,"Normal","2010"
2010-01-04 17:30:00,22.7,9110.1,9127.48,-17.3799999999992,FALSE,"Normal","2010"
2010-01-04 18:00:00,22.2,8967.91,9051.24,-83.3299999999999,FALSE,"Normal","2010"
2010-01-04 18:30:00,21.9,8790.73,8934.06,-143.33,FALSE,"Normal","2010"
2010-01-04 19:00:00,21.3,8652.85,8821.4,-168.549999999999,FALSE,"Normal","2010"
2010-01-04 19:30:00,20.9,8662.97,8803.44,-140.470000000001,FALSE,"Normal","2010"
2010-01-04 20:00:00,20.8,8703.79,8890.4,-186.609999999999,FALSE,"Normal","2010"
2010-01-04 20:30:00,20.6,8533.49,8722.45,-188.960000000001,FALSE,"Normal","2010"
2010-01-04 21:00:00,20.7,8276.32,8366.05,-89.7299999999996,FALSE,"Normal","2010"
2010-01-04 21:30:00,20.7,8341.46,8339,2.45999999999913,FALSE,"Normal","2010"
2010-01-04 22:00:00,20.8,8220.04,8196.75,23.2900000000009,FALSE,"Normal","2010"
2010-01-04 22:30:00,20.8,8143.77,8130.83,12.9400000000005,FALSE,"Normal","2010"
2010-01-04 23:00:00,20.7,8009.5,7979.76,29.7399999999998,FALSE,"Normal","2010"
2010-01-04 23:30:00,20.3,7826.97,7813.91,13.0600000000004,FALSE,"Normal","2010"
2010-01-05,20.2,7636.34,7664.09,-27.75,FALSE,"Normal","2010"
2010-01-05 00:30:00,19.8,7438.78,7283.21,155.57,FALSE,"Normal","2010"
2010-01-05 01:00:00,19.3,7210.46,7055.89,154.57,FALSE,"Normal","2010"
2010-01-05 01:30:00,18.4,6892.97,6892.78,0.190000000000509,FALSE,"Normal","2010"
2010-01-05 02:00:00,17.6,6634.05,6640.96,-6.90999999999985,FALSE,"Normal","2010"
2010-01-05 02:30:00,17,6422.19,6451.76,-29.5700000000006,FALSE,"Normal","2010"
2010-01-05 03:00:00,16.5,6335.01,6376.23,-41.2199999999993,FALSE,"Normal","2010"
2010-01-05 03:30:00,16.1,6313.4,6337.73,-24.3299999999999,FALSE,"Normal","2010"
2010-01-05 04:00:00,16.3,6358.52,6367.93,-9.40999999999985,FALSE,"Normal","2010"
2010-01-05 04:30:00,15.7,6515.13,6511.5,3.63000000000011,FALSE,"Normal","2010"
2010-01-05 05:00:00,15.4,6563.86,6746.61,-182.75,FALSE,"Normal","2010"
2010-01-05 05:30:00,16.3,6936.49,7077.38,-140.89,FALSE,"Normal","2010"
2010-01-05 06:00:00,18.2,7330.78,7344.5,-13.7200000000003,FALSE,"Normal","2010"
2010-01-05 06:30:00,20.1,7679.83,7807.69,-127.86,FALSE,"Normal","2010"
2010-01-05 07:00:00,21,8129.48,8282.29,-152.810000000001,FALSE,"Normal","2010"
2010-01-05 07:30:00,21.9,8568.02,8697.47,-129.449999999999,FALSE,"Normal","2010"
2010-01-05 08:00:00,22.9,8959.06,8993.44,-34.380000000001,FALSE,"Normal","2010"
2010-01-05 08:30:00,23.9,9258.93,9380.94,-122.01,FALSE,"Normal","2010"
2010-01-05 09:00:00,24.9,9467.04,9647.41,-180.369999999999,FALSE,"Normal","2010"
2010-01-05 09:30:00,25.3,9650.16,9819.17,-169.01,FALSE,"Normal","2010"
2010-01-05 10:00:00,25.8,9790.83,9819.02,-28.1900000000005,FALSE,"Normal","2010"
2010-01-05 10:30:00,26.4,9867.45,10014.27,-146.82,FALSE,"Normal","2010"
2010-01-05 11:00:00,26.7,9928.26,10091.26,-163,FALSE,"Normal","2010"
2010-01-05 11:30:00,26.8,10023.67,10231.09,-207.42,FALSE,"Normal","2010"
2010-01-05 12:00:00,26.8,10166.4,10182.06,-15.6599999999999,FALSE,"Normal","2010"
2010-01-05 12:30:00,26.7,10323.04,10275.92,47.1200000000008,FALSE,"Normal","2010"
2010-01-05 13:00:00,27.3,10459.11,10394.25,64.8600000000006,FALSE,"Normal","2010"
2010-01-05 13:30:00,27.7,10478.15,10554.03,-75.880000000001,FALSE,"Normal","2010"
2010-01-05 14:00:00,27.3,10597.17,10550.84,46.3299999999999,FALSE,"Normal","2010"
2010-01-05 14:30:00,27.2,10649.43,10555.11,94.3199999999997,FALSE,"Normal","2010"
2010-01-05 15:00:00,26.1,10687.29,10628.83,58.4600000000009,FALSE,"Normal","2010"
2010-01-05 15:30:00,25.1,10587.13,10702.59,-115.460000000001,FALSE,"Normal","2010"
2010-01-05 16:00:00,24.7,10549.36,10683.76,-134.4,FALSE,"Normal","2010"
2010-01-05 16:30:00,24.7,10418.99,10550.92,-131.93,FALSE,"Normal","2010"
2010-01-05 17:00:00,25.5,10350.24,10320.38,29.8600000000006,FALSE,"Normal","2010"
2010-01-05 17:30:00,26,10088.33,10145.84,-57.5100000000002,FALSE,"Normal","2010"
2010-01-05 18:00:00,25.5,9897.28,9928.09,-30.8099999999995,FALSE,"Normal","2010"
2010-01-05 18:30:00,24.8,9612.67,9607.45,5.21999999999935,FALSE,"Normal","2010"
2010-01-05 19:00:00,24.2,9417.31,9367.03,50.2799999999988,FALSE,"Normal","2010"
2010-01-05 19:30:00,23.8,9417.14,9337.27,79.869999999999,FALSE,"Normal","2010"
2010-01-05 20:00:00,23.3,9429.68,9404.52,25.1599999999999,FALSE,"Normal","2010"
2010-01-05 20:30:00,23.2,9223.58,9139.2,84.3799999999992,FALSE,"Normal","2010"
2010-01-05 21:00:00,22.4,8925.22,8828.72,96.5,FALSE,"Normal","2010"
2010-01-05 21:30:00,23.3,8881.34,8724.02,157.32,FALSE,"Normal","2010"
2010-01-05 22:00:00,22.6,8692.98,8585.39,107.59,FALSE,"Normal","2010"
2010-01-05 22:30:00,22.8,8519.32,8601.34,-82.0200000000004,FALSE,"Normal","2010"
2010-01-05 23:00:00,22.2,8340.55,8403.86,-63.3100000000013,FALSE,"Normal","2010"
2010-01-05 23:30:00,22,8112.61,8221.15,-108.54,FALSE,"Normal","2010"
2010-01-06,22.6,7878.93,8078.56,-199.63,FALSE,"Normal","2010"
2010-01-06 00:30:00,22.7,7625.24,7529.32,95.9200000000001,FALSE,"Normal","2010"
2010-01-06 01:00:00,22.7,7394.02,7315.46,78.5600000000004,FALSE,"Normal","2010"
2010-01-06 01:30:00,22.4,7076.3,7055.91,20.3900000000003,FALSE,"Normal","2010"
2010-01-06 02:00:00,22.3,6810.51,6747.8,62.71,FALSE,"Normal","2010"
2010-01-06 02:30:00,22.7,6645.99,6494.92,151.07,FALSE,"Normal","2010"
2010-01-06 03:00:00,22.5,6577.41,6473.01,104.4,FALSE,"Normal","2010"
2010-01-06 03:30:00,22.1,6568.49,6430.37,138.12,FALSE,"Normal","2010"
2010-01-06 04:00:00,21.6,6611.57,6458.5,153.07,FALSE,"Normal","2010"
2010-01-06 04:30:00,21.2,6767.67,6643.11,124.56,FALSE,"Normal","2010"
2010-01-06 05:00:00,21.1,6897.65,6824.38,73.2699999999995,FALSE,"Normal","2010"
2010-01-06 05:30:00,22.1,7254.61,7296.2,-41.5900000000001,FALSE,"Normal","2010"
2010-01-06 06:00:00,21.8,7691.87,7778.9,-87.0299999999997,FALSE,"Normal","2010"
2010-01-06 06:30:00,21.7,8094.21,8207.83,-113.62,FALSE,"Normal","2010"
2010-01-06 07:00:00,22.1,8547.36,8670.2,-122.84,FALSE,"Normal","2010"
2010-01-06 07:30:00,22,8945.26,9002.45,-57.1900000000005,FALSE,"Normal","2010"
2010-01-06 08:00:00,22.4,9321.55,9357.5,-35.9500000000007,FALSE,"Normal","2010"
2010-01-06 08:30:00,22.7,9693.7,9621.83,71.8700000000008,FALSE,"Normal","2010"
2010-01-06 09:00:00,23.1,9904.56,9861.27,43.2899999999991,FALSE,"Normal","2010"
2010-01-06 09:30:00,24.1,10146.06,10047.5,98.5599999999995,FALSE,"Normal","2010"
2010-01-06 10:00:00,24.2,10295.79,10207.41,88.380000000001,FALSE,"Normal","2010"
2010-01-06 10:30:00,24.3,10411.76,10325.38,86.380000000001,FALSE,"Normal","2010"
2010-01-06 11:00:00,24.5,10523.27,10361.53,161.74,FALSE,"Normal","2010"
2010-01-06 11:30:00,24.6,10670.66,10505.76,164.9,FALSE,"Normal","2010"
2010-01-06 12:00:00,24.9,10744.9,10715.97,28.9300000000003,FALSE,"Normal","2010"
2010-01-06 12:30:00,24.8,10788.82,10741.71,47.1100000000006,FALSE,"Normal","2010"
2010-01-06 13:00:00,25.6,10812,10751.68,60.3199999999997,FALSE,"Normal","2010"
2010-01-06 13:30:00,23.6,10812.69,10842.81,-30.119999999999,FALSE,"Normal","2010"
2010-01-06 14:00:00,23.9,10810.54,10871.45,-60.9099999999999,FALSE,"Normal","2010"
2010-01-06 14:30:00,24.1,10844.66,10925.39,-80.7299999999996,FALSE,"Normal","2010"
2010-01-06 15:00:00,24.2,10862.79,10957.74,-94.9499999999989,FALSE,"Normal","2010"
2010-01-06 15:30:00,23.9,10863.68,10963.49,-99.8099999999995,FALSE,"Normal","2010"
2010-01-06 16:00:00,23.8,10879.15,10897.36,-18.2100000000009,FALSE,"Normal","2010"
2010-01-06 16:30:00,23.9,10717.72,10813.97,-96.25,FALSE,"Normal","2010"
2010-01-06 17:00:00,23.3,10463.32,10600.67,-137.35,FALSE,"Normal","2010"
2010-01-06 17:30:00,22.9,10069.26,10273.73,-204.469999999999,FALSE,"Normal","2010"
2010-01-06 18:00:00,22.6,9818.19,10093.47,-275.279999999999,FALSE,"Normal","2010"
2010-01-06 18:30:00,22.4,9464.2,9616.69,-152.49,FALSE,"Normal","2010"
2010-01-06 19:00:00,22.2,9252.79,9422.52,-169.73,FALSE,"Normal","2010"
2010-01-06 19:30:00,22,9208.15,9346.99,-138.84,FALSE,"Normal","2010"
2010-01-06 20:00:00,21.8,9174.76,9254.88,-80.119999999999,FALSE,"Normal","2010"
2010-01-06 20:30:00,21.7,8999.46,9086.61,-87.1500000000015,FALSE,"Normal","2010"
2010-01-06 21:00:00,21.2,8665.66,8809.08,-143.42,FALSE,"Normal","2010"
2010-01-06 21:30:00,21,8672.5,8752.49,-79.9899999999998,FALSE,"Normal","2010"
2010-01-06 22:00:00,20.7,8452.39,8551.81,-99.4200000000001,FALSE,"Normal","2010"
2010-01-06 22:30:00,20.6,8303.59,8386.95,-83.3600000000006,FALSE,"Normal","2010"
2010-01-06 23:00:00,20.5,8111.21,8212.85,-101.64,FALSE,"Normal","2010"
2010-01-06 23:30:00,20.3,7895.78,8024.23,-128.45,FALSE,"Normal","2010"
2010-01-07,20.5,7675.56,7829,-153.44,FALSE,"Normal","2010"
2010-01-07 00:30:00,20.7,7433.46,7614.12,-180.66,FALSE,"Normal","2010"
2010-01-07 01:00:00,20.8,7216.3,7210.89,5.40999999999985,FALSE,"Normal","2010"
2010-01-07 01:30:00,20.5,6940.48,6974.28,-33.8000000000002,FALSE,"Normal","2010"
